layer,neuron_idx,descriptor,pearson_rho
convs.3.sigmoid,147,includesElement__atomic_radius_rahm_max,0.629917224512135
convs.3.sigmoid,148,includesElement__atomic_radius_rahm_max,0.628667191048499
convs.3.sigmoid,149,includesElement__atomic_radius_rahm_max,0.632653017077626
convs.3.sigmoid,150,includesElement__atomic_radius_rahm_max,0.629192777492214
convs.3.sigmoid,151,includesElement__atomic_radius_rahm_max,0.624806520559492
convs.3.sigmoid,152,includesElement__atomic_radius_rahm_max,0.63630509245315
convs.3.sigmoid,153,includesElement__atomic_radius_rahm_max,0.62483757341535
convs.3.sigmoid,154,includesElement__atomic_radius_rahm_max,0.625500105123487
convs.3.sigmoid,155,includesElement__atomic_radius_rahm_max,0.630378496584192
convs.3.sigmoid,156,includesElement__atomic_radius_rahm_max,0.59771017220093
convs.3.sigmoid,157,includesElement__atomic_radius_rahm_max,0.630362520206581
convs.3.sigmoid,158,includesElement__atomic_radius_rahm_max,0.619838871282162
convs.3.sigmoid,159,includesElement__atomic_radius_rahm_max,0.622604613448199
convs.3.sigmoid,160,includesElement__atomic_radius_rahm_max,0.627434401971688
convs.3.sigmoid,161,includesElement__atomic_radius_rahm_max,0.609962212674544
convs.3.sigmoid,162,includesElement__atomic_radius_rahm_max,0.624333924785503
convs.3.sigmoid,163,includesElement__atomic_radius_rahm_max,0.628347411134227
convs.3.sigmoid,164,includesElement__atomic_radius_rahm_max,0.558846944072668
convs.3.sigmoid,165,includesElement__atomic_radius_rahm_max,0.61787140278593
convs.3.sigmoid,166,includesElement__atomic_radius_rahm_max,0.625350209493481
convs.3.sigmoid,167,includesElement__atomic_radius_rahm_max,0.618225554166933
convs.3.sigmoid,168,includesElement__atomic_radius_rahm_max,0.547089010359398
convs.3.sigmoid,169,includesElement__atomic_radius_rahm_max,0.630332090013198
convs.3.sigmoid,170,includesElement__atomic_radius_rahm_max,0.61255210294427
convs.3.sigmoid,171,includesElement__atomic_radius_rahm_max,0.623997936859507
convs.3.sigmoid,172,includesElement__atomic_radius_rahm_max,0.630528198833998
convs.3.sigmoid,173,includesElement__atomic_radius_rahm_max,0.627550953787613
convs.3.sigmoid,174,includesElement__atomic_radius_rahm_max,0.628441227092496
convs.3.sigmoid,175,includesElement__atomic_radius_rahm_max,0.631889566191411
convs.3.sigmoid,176,includesElement__atomic_radius_rahm_max,0.62552079066399
convs.3.sigmoid,177,includesElement__atomic_radius_rahm_max,0.629099905065068
convs.3.sigmoid,178,includesElement__atomic_radius_rahm_max,0.63233068758129
convs.3.sigmoid,179,includesElement__atomic_radius_rahm_max,0.621887758555876
convs.3.sigmoid,180,includesElement__atomic_radius_rahm_max,0.627097909363982
convs.3.sigmoid,181,includesElement__atomic_radius_rahm_max,0.636514511438503
convs.3.sigmoid,182,includesElement__atomic_radius_rahm_max,0.626919816065843
convs.3.sigmoid,183,includesElement__atomic_radius_rahm_max,0.607890655601164
convs.3.sigmoid,184,includesElement__atomic_radius_rahm_max,0.598288776181398
convs.3.sigmoid,185,includesElement__atomic_radius_rahm_max,0.604444283901765
convs.3.sigmoid,186,includesElement__atomic_radius_rahm_max,0.623757411994725
convs.3.sigmoid,187,includesElement__atomic_radius_rahm_max,0.572685619984884
convs.3.sigmoid,188,includesElement__atomic_radius_rahm_max,0.618192563621619
convs.3.sigmoid,189,includesElement__atomic_radius_rahm_max,0.637020771470685
convs.3.sigmoid,190,includesElement__atomic_radius_rahm_max,0.617667306049627
convs.3.sigmoid,191,includesElement__atomic_radius_rahm_max,0.628453938194139
convs.3.softplus1,0,includesElement__electronegativity_nagle_std,0.625163629280885
convs.3.softplus1,5,includesElement__electronegativity_nagle_std,0.700142198243819
convs.3.softplus1,7,includesElement__electronegativity_gordy_max,0.644652901645526
convs.3.softplus1,10,includesElement__electronegativity_gordy_max,0.50137492514906
convs.3.softplus1,17,includesElement__electronegativity_nagle_std,0.594840152107993
convs.3.softplus1,18,includesElement__electronegativity_allred-rochow_mean,0.598059933023796
convs.3.softplus1,33,includesElement__electronegativity_nagle_std,0.639259275883047
convs.3.softplus1,52,includesElement__electronegativity_allred-rochow_mean,0.585007300990521
convs.3.softplus1,58,includesElement__electronegativity_allred-rochow_mean,0.556304123026475
convs.3.softplus1,61,includesElement__electronegativity_nagle_std,0.564208555255577
convs.3.softplus1,62,includesElement__electronegativity_allred-rochow_mean,0.545160391005357
convs.3.softplus1,66,includesElement__electronegativity_nagle_std,0.500706950763641
convs.3.softplus1,70,includesElement__electronegativity_nagle_std,0.629961070755053
convs.3.softplus1,75,includesElement__electronegativity_nagle_std,0.617713126047388
convs.3.softplus1,82,includesElement__electronegativity_gordy_max,0.597141758279483
convs.3.softplus1,87,includesElement__electronegativity_gordy_max,0.607153472813497
convs.3.softplus1,90,includesElement__electronegativity_gordy_max,0.608156962709911
convs.3.softplus1,104,includesElement__electronegativity_nagle_std,0.627374580162107
convs.3.softplus1,106,includesElement__electronegativity_nagle_std,0.505902964510162
convs.3.softplus1,121,includesElement__electronegativity_nagle_std,0.669706520219155
convs.3.softplus1,126,includesElement__electronegativity_nagle_std,0.515297902367923
convs.3.softplus1,127,includesElement__electronegativity_nagle_std,0.651872094494179
convs.3.softplus1,136,includesElement__electronegativity_allred-rochow_mean,0.611344265926248
convs.3.softplus1,150,includesElement__electronegativity_gordy_max,0.621487370789147
convs.3.softplus1,159,includesElement__electronegativity_nagle_std,0.645156277359825
convs.3.softplus1,165,includesElement__electronegativity_nagle_std,0.619945342746583
convs.3.softplus1,169,includesElement__electronegativity_nagle_std,0.640038185082476
convs.3.softplus1,172,includesElement__electronegativity_allred-rochow_mean,0.525915654046316
convs.3.softplus1,180,includesElement__electronegativity_nagle_std,0.654550673055531
convs.3.softplus1,181,includesElement__electronegativity_nagle_std,0.512535052170602
convs.3.softplus1,187,includesElement__electronegativity_gordy_max,0.632665402859017
convs.3.softplus1,188,includesElement__electronegativity_nagle_std,0.585054445433164
convs.3.softplus2,4,includesElement__electronegativity_nagle_std,0.530443521206371
convs.3.softplus2,28,includesElement__electronegativity_nagle_std,0.541859057582468
convs.3.softplus2,53,includesElement__electronegativity_nagle_std,0.508885160645547
convs.3.softplus2,136,includesElement__electronegativity_nagle_std,0.526640176866665
convs.3.softplus2,147,includesElement__electronegativity_nagle_std,0.526175220052592
convs.3.softplus2,154,includesElement__electronegativity_nagle_std,0.53462054505638
convs.3.softplus2,155,includesElement__electronegativity_nagle_std,0.503981606467171
convs.3,36,includesElement__electronegativity_nagle_std,0.516966852280096
convs.3,65,includesElement__electronegativity_nagle_std,0.510137061413711
convs.3,92,includesElement__electronegativity_nagle_std,0.507183217691538
convs.3,123,includesElement__electronegativity_nagle_std,0.503637781584231
convs.3,183,includesElement__electronegativity_nagle_std,0.553876663026977
convs.3,184,includesElement__electronegativity_nagle_std,0.510169666604381
convs.3,188,includesElement__electronegativity_nagle_std,0.516768154663635
