layer,neuron_idx,descriptor,pearson_rho
convs.2.softplus1,116,includesElement__electronegativity_allred-rochow_mean,-0.606591512322709
convs.2.softplus1,125,includesElement__en_allen_max,-0.631881269904551
convs.2.softplus1,126,includesElement__electronegativity_allred-rochow_mean,-0.538697291691464
convs.2.softplus1,127,includesElement__electronegativity_allred-rochow_mean,-0.518357210626505
convs.2.softplus1,128,includesElement__en_allen_max,-0.578378930330869
convs.2.softplus1,130,includesElement__en_allen_max,-0.635812898640498
convs.2.softplus1,131,includesElement__en_allen_max,-0.577992462039715
convs.2.softplus1,132,includesElement__en_allen_max,-0.655857861041219
convs.2.softplus1,136,includesElement__electronegativity_allred-rochow_mean,-0.570561840349279
convs.2.softplus1,140,includesElement__en_allen_max,-0.64104017680224
convs.2.softplus1,142,includesElement__group_id_max,-0.555572031047284
convs.2.softplus1,151,includesElement__en_allen_max,-0.617466352171485
convs.2.softplus1,156,includesElement__electronegativity_allred-rochow_mean,-0.534104415801179
convs.2.softplus1,162,includesElement__group_id_max,-0.509782501883839
convs.2.softplus1,163,includesElement__en_allen_max,-0.577176915207194
convs.2.softplus1,167,includesElement__en_allen_max,-0.582914438066505
convs.2.softplus1,171,includesElement__group_id_max,-0.526813441195234
convs.2.softplus1,174,includesElement__en_allen_max,-0.64711374202759
convs.2.softplus1,177,includesElement__en_allen_max,-0.580655369768227
convs.2.softplus1,179,includesElement__en_allen_max,-0.571774628165042
convs.2.softplus1,186,includesElement__en_allen_max,-0.636900039294617
convs.2.softplus1,188,includesElement__electronegativity_allred-rochow_mean,-0.54903847527619
convs.2.softplus1,190,includesElement__en_allen_max,-0.624782527950311
convs.2.softplus2,41,includesElement__en_allen_max,-0.526668246646864
convs.2.softplus2,102,includesElement__en_allen_max,-0.552081310987426
convs.2.softplus2,184,includesElement__en_allen_max,-0.538985384006488
convs.2,34,includesElement__en_allen_max,-0.524752254854755
convs.2,64,includesElement__en_allen_max,-0.524000385913448
convs.2,102,includesElement__electronegativity_gordy_max,-0.525181839008189
convs.2,146,includesElement__en_allen_max,-0.526358162977948
convs.3.bn1,95,includesElement__electronegativity_nagle_std,-0.544111419544549
convs.3.fc_full,335,includesElement__electronegativity_nagle_std,-0.504969711583213
convs.3.softplus1,1,includesElement__en_allen_max,-0.607138873065499
convs.3.softplus1,2,includesElement__electronegativity_gordy_max,-0.600883655787026
convs.3.softplus1,4,includesElement__electronegativity_gordy_max,-0.583138978391136
convs.3.softplus1,13,includesElement__electronegativity_nagle_std,-0.587862283598175
convs.3.softplus1,14,includesElement__en_allen_max,-0.554673686970774
convs.3.softplus1,15,includesElement__electronegativity_nagle_std,-0.565275100637435
convs.3.softplus1,16,includesElement__en_allen_max,-0.587208483000379
convs.3.softplus1,20,includesElement__en_allen_max,-0.580083105867896
convs.3.softplus1,21,includesElement__en_allen_max,-0.556860099461302
convs.3.softplus1,22,includesElement__electronegativity_nagle_std,-0.539578722751512
convs.3.softplus1,23,includesElement__electronegativity_gordy_max,-0.636101153815602
convs.3.softplus1,24,includesElement__en_allen_max,-0.625232182478634
convs.3.softplus1,26,includesElement__electronegativity_allred-rochow_mean,-0.508935210977875
convs.3.softplus1,27,includesElement__electronegativity_nagle_std,-0.544998773225569
convs.3.softplus1,30,includesElement__en_allen_max,-0.527025231961321
convs.3.softplus1,31,includesElement__en_allen_max,-0.620124339955702
convs.3.softplus1,32,includesElement__en_allen_max,-0.568425830256845
convs.3.softplus1,35,includesElement__en_allen_max,-0.62750595959728
convs.3.softplus1,36,includesElement__electronegativity_nagle_std,-0.583211850475734
convs.3.softplus1,37,includesElement__en_allen_max,-0.548546075113522
convs.3.softplus1,41,includesElement__electronegativity_nagle_std,-0.524362002901363
convs.3.softplus1,43,includesElement__en_allen_max,-0.593755205286616
convs.3.softplus1,44,includesElement__electronegativity_gordy_max,-0.528965707943483
convs.3.softplus1,45,includesElement__electronegativity_nagle_std,-0.54937237803117
convs.3.softplus1,48,includesElement__electronegativity_nagle_std,-0.531588143188873
convs.3.softplus1,54,includesElement__en_allen_max,-0.585618740649646
convs.3.softplus1,55,includesElement__electronegativity_nagle_std,-0.564088922492533
convs.3.softplus1,57,includesElement__electronegativity_gordy_max,-0.623586965646954
convs.3.softplus1,59,includesElement__en_allen_max,-0.616881353848769
convs.3.softplus1,63,includesElement__electronegativity_gordy_max,-0.508423850590091
convs.3.softplus1,64,includesElement__electronegativity_gordy_max,-0.541928164133598
convs.3.softplus1,65,includesElement__en_allen_max,-0.575646502862229
convs.3.softplus1,67,includesElement__electronegativity_gordy_max,-0.599742738034999
convs.3.softplus1,68,includesElement__electronegativity_nagle_std,-0.606231058287574
convs.3.softplus1,69,includesElement__en_allen_max,-0.640775211662096
convs.3.softplus1,71,includesElement__en_allen_max,-0.539573644841246
convs.3.softplus1,72,includesElement__en_allen_max,-0.630981651696693
convs.3.softplus1,76,includesElement__electronegativity_gordy_max,-0.546690253629158
convs.3.softplus1,79,includesElement__electronegativity_gordy_max,-0.612542511756248
convs.3.softplus1,80,includesElement__en_allen_max,-0.586462665811929
convs.3.softplus1,84,includesElement__en_allen_max,-0.609165761583472
convs.3.softplus1,85,includesElement__en_allen_max,-0.602758028943346
convs.3.softplus1,86,includesElement__en_allen_max,-0.564051096126393
convs.3.softplus1,88,includesElement__electronegativity_gordy_max,-0.533480611251843
convs.3.softplus1,89,includesElement__en_allen_max,-0.601089214649854
convs.3.softplus1,91,includesElement__electronegativity_gordy_max,-0.609710484366076
convs.3.softplus1,93,includesElement__en_allen_max,-0.622179615535218
convs.3.softplus1,96,includesElement__en_allen_max,-0.591658028117029
convs.3.softplus1,97,includesElement__electronegativity_nagle_std,-0.510826666355869
convs.3.softplus1,98,includesElement__electronegativity_nagle_std,-0.545708565859487
convs.3.softplus1,99,includesElement__electronegativity_nagle_std,-0.514126535239364
convs.3.softplus1,100,includesElement__electronegativity_gordy_max,-0.545903467653928
convs.3.softplus1,101,includesElement__electronegativity_gordy_max,-0.61171286574193
convs.3.softplus1,107,includesElement__en_allen_max,-0.605623501493485
convs.3.softplus1,109,includesElement__electronegativity_gordy_max,-0.588618325524336
convs.3.softplus1,111,includesElement__en_allen_max,-0.62339046903766
convs.3.softplus1,116,includesElement__electronegativity_gordy_max,-0.502013370587019
convs.3.softplus1,118,includesElement__en_allen_max,-0.566256631629044
convs.3.softplus1,119,includesElement__en_allen_max,-0.596018528394787
convs.3.softplus1,120,includesElement__electronegativity_gordy_max,-0.59598861876492
convs.3.softplus1,123,includesElement__en_allen_max,-0.592194037141219
convs.3.softplus1,125,includesElement__electronegativity_nagle_std,-0.601267551778055
convs.3.softplus1,128,includesElement__en_allen_max,-0.627860899168587
convs.3.softplus1,129,includesElement__en_allen_max,-0.636767975884725
convs.3.softplus1,130,includesElement__electronegativity_gordy_max,-0.561809481920019
convs.3.softplus1,131,includesElement__electronegativity_gordy_max,-0.555905474645527
convs.3.softplus1,132,includesElement__electronegativity_gordy_max,-0.544321572038163
convs.3.softplus1,133,includesElement__electronegativity_gordy_max,-0.611130940617375
convs.3.softplus1,137,includesElement__en_allen_max,-0.632936780174583
convs.3.softplus1,139,includesElement__en_allen_max,-0.617083489752456
convs.3.softplus1,141,includesElement__en_allen_max,-0.647301887121896
convs.3.softplus1,143,includesElement__en_allen_max,-0.557135469440046
convs.3.softplus1,144,includesElement__electronegativity_gordy_max,-0.639926570082738
convs.3.softplus1,145,includesElement__en_allen_max,-0.569362144989083
convs.3.softplus1,146,includesElement__en_allen_max,-0.636655964820184
convs.3.softplus1,149,includesElement__en_allen_max,-0.586686619703063
convs.3.softplus1,151,includesElement__electronegativity_gordy_max,-0.624170032165082
convs.3.softplus1,152,includesElement__electronegativity_gordy_max,-0.594877342994395
convs.3.softplus1,155,includesElement__electronegativity_nagle_std,-0.542357859468846
convs.3.softplus1,156,includesElement__en_allen_max,-0.637698217732398
convs.3.softplus1,157,includesElement__electronegativity_gordy_max,-0.642869021416303
convs.3.softplus1,158,includesElement__electronegativity_nagle_std,-0.562820320385193
convs.3.softplus1,161,includesElement__en_allen_max,-0.581907673872075
convs.3.softplus1,163,includesElement__electronegativity_nagle_std,-0.570102442339643
convs.3.softplus1,166,includesElement__en_allen_max,-0.555240354365888
convs.3.softplus1,168,includesElement__en_allen_max,-0.605532786448823
convs.3.softplus1,170,includesElement__en_allen_max,-0.6194145516693
convs.3.softplus1,171,includesElement__en_allen_max,-0.586501973372582
convs.3.softplus1,173,includesElement__en_allen_max,-0.635281817636841
convs.3.softplus1,174,includesElement__en_allen_max,-0.509398927236865
convs.3.softplus1,176,includesElement__electronegativity_gordy_max,-0.513093756484496
convs.3.softplus1,177,includesElement__en_allen_max,-0.616940243645766
convs.3.softplus1,178,includesElement__electronegativity_nagle_std,-0.560002301776255
convs.3.softplus1,182,includesElement__en_allen_max,-0.582438682797347
convs.3.softplus1,183,includesElement__en_allen_max,-0.631112438547414
convs.3.softplus1,186,includesElement__en_allen_max,-0.636248782289037
convs.3.softplus1,189,includesElement__electronegativity_nagle_std,-0.584732098614972
convs.3.softplus1,190,includesElement__en_allen_max,-0.639264592551998
convs.3,152,includesElement__electronegativity_nagle_std,-0.513637798092008
